file,class,method,variable,usage
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\signingkeys\SigningKeys.java,io.supertokens.signingkeys.SigningKeys$KeyInfo,equals/1[java.lang.Object],createdAtTime,1
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\signingkeys\SigningKeys.java,io.supertokens.signingkeys.SigningKeys$KeyInfo,equals/1[java.lang.Object],id,1
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\signingkeys\SigningKeys.java,io.supertokens.signingkeys.SigningKeys$KeyInfo,equals/1[java.lang.Object],value,1
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\signingkeys\SigningKeys.java,io.supertokens.signingkeys.SigningKeys$KeyInfo,equals/1[java.lang.Object],algorithm,1
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\thirdparty\ThirdParty.java,io.supertokens.thirdparty.ThirdParty$SignInUpResponse,"SignInUpResponse/2[boolean,io.supertokens.thirdparty.AuthRecipeUserInfo]",user,3
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\thirdparty\ThirdParty.java,io.supertokens.thirdparty.ThirdParty$SignInUpResponse,"SignInUpResponse/2[boolean,io.supertokens.thirdparty.AuthRecipeUserInfo]",createdNewUser,3
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\passwordless\Passwordless.java,io.supertokens.passwordless.Passwordless$CreateCodeResponse,"CreateCodeResponse/6[java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,long]",linkCode,3
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\passwordless\Passwordless.java,io.supertokens.passwordless.Passwordless$CreateCodeResponse,"CreateCodeResponse/6[java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,long]",codeId,3
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\passwordless\Passwordless.java,io.supertokens.passwordless.Passwordless$CreateCodeResponse,"CreateCodeResponse/6[java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,long]",deviceIdHash,3
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\passwordless\Passwordless.java,io.supertokens.passwordless.Passwordless$CreateCodeResponse,"CreateCodeResponse/6[java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,long]",userInputCode,3
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\passwordless\Passwordless.java,io.supertokens.passwordless.Passwordless$CreateCodeResponse,"CreateCodeResponse/6[java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,long]",timeCreated,3
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\passwordless\Passwordless.java,io.supertokens.passwordless.Passwordless$CreateCodeResponse,"CreateCodeResponse/6[java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,long]",deviceId,3
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\signingkeys\JWTSigningKey.java,io.supertokens.signingkeys.JWTSigningKey,"loadForAllTenants/3[io.supertokens.Main,java.util.List<io.supertokens.signingkeys.AppIdentifier>,java.util.List<io.supertokens.signingkeys.TenantIdentifier>]",RESOURCE_KEY,5
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\signingkeys\JWTSigningKey.java,io.supertokens.signingkeys.JWTSigningKey,"loadForAllTenants/3[io.supertokens.Main,java.util.List<io.supertokens.signingkeys.AppIdentifier>,java.util.List<io.supertokens.signingkeys.TenantIdentifier>]",main,8
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\signingkeys\JWTSigningKey.java,io.supertokens.signingkeys.JWTSigningKey,getAllSigningKeys/0,main,2
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\signingkeys\JWTSigningKey.java,io.supertokens.signingkeys.JWTSigningKey,getAllSigningKeys/0,appIdentifier,2
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\signingkeys\JWTSigningKey.java,io.supertokens.signingkeys.JWTSigningKey,"getInstance/2[io.supertokens.signingkeys.AppIdentifier,io.supertokens.Main]",RESOURCE_KEY,1
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\signingkeys\JWTSigningKey.java,io.supertokens.signingkeys.JWTSigningKey,"getInstance/2[io.supertokens.signingkeys.AppIdentifier,io.supertokens.Main]",main,2
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\signingkeys\JWTSigningKey.java,io.supertokens.signingkeys.JWTSigningKey,"getInstance/2[io.supertokens.signingkeys.AppIdentifier,io.supertokens.Main]",appIdentifier,2
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\signingkeys\JWTSigningKey.java,io.supertokens.signingkeys.JWTSigningKey,generateKeysForSupportedAlgos/1[io.supertokens.Main],main,2
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\signingkeys\JWTSigningKey.java,io.supertokens.signingkeys.JWTSigningKey,generateKeysForSupportedAlgos/1[io.supertokens.Main],appIdentifier,1
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\signingkeys\JWTSigningKey.java,io.supertokens.signingkeys.JWTSigningKey,getOrCreateAndGetKeyForAlgorithm/1[io.supertokens.signingkeys.JWTSigningKey.SupportedAlgorithms],main,1
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\signingkeys\JWTSigningKey.java,io.supertokens.signingkeys.JWTSigningKey,getOrCreateAndGetKeyForAlgorithm/1[io.supertokens.signingkeys.JWTSigningKey.SupportedAlgorithms],appIdentifier,3
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\signingkeys\JWTSigningKey.java,io.supertokens.signingkeys.JWTSigningKey,"JWTSigningKey/2[io.supertokens.signingkeys.AppIdentifier,io.supertokens.Main]",main,3
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\signingkeys\JWTSigningKey.java,io.supertokens.signingkeys.JWTSigningKey,"JWTSigningKey/2[io.supertokens.signingkeys.AppIdentifier,io.supertokens.Main]",appIdentifier,3
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\signingkeys\JWTSigningKey.java,io.supertokens.signingkeys.JWTSigningKey,getInstance/1[io.supertokens.Main],main,2
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\CronjobTest.java,io.supertokens.test.CronjobTest$PerUserPoolCronjob,"getInstance/2[io.supertokens.Main,java.util.List<java.util.List<io.supertokens.test.TenantIdentifier>>]",RESOURCE_ID,2
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\CronjobTest.java,io.supertokens.test.CronjobTest$PerUserPoolCronjob,doTaskPerStorage/1[io.supertokens.test.Storage],storages,1
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\cronjobs\Cronjobs.java,io.supertokens.cronjobs.Cronjobs,getTenantInfos/0,tasks,1
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\cronjobs\Cronjobs.java,io.supertokens.cronjobs.Cronjobs,getTasks/0,tasks,1
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\cronjobs\Cronjobs.java,io.supertokens.cronjobs.Cronjobs,Cronjobs/0,executor,1
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\cronjobs\Cronjobs.java,io.supertokens.cronjobs.Cronjobs,init/1[io.supertokens.Main],RESOURCE_KEY,1
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\cronjobs\Cronjobs.java,io.supertokens.cronjobs.Cronjobs,setTenantsInfo/1[java.util.List<java.util.List<io.supertokens.cronjobs.TenantIdentifier>>],tasks,1
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\cronjobs\Cronjobs.java,io.supertokens.cronjobs.Cronjobs,getInstance/1[io.supertokens.Main],RESOURCE_KEY,1
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\SuperTokensSaaSSecretTest.java,io.supertokens.test.SuperTokensSaaSSecretTest,testThatTenantCannotSetProtectedConfigIfSuperTokensSaaSSecretIsSet/0,PROTECTED_CORE_CONFIG,1
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\SuperTokensSaaSSecretTest.java,io.supertokens.test.SuperTokensSaaSSecretTest,testThatAllProtectedPropsAreTested/0,PROTECTED_CORE_CONFIG,1
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\SuperTokensSaaSSecretTest.java,io.supertokens.test.SuperTokensSaaSSecretTest,testThatTenantCannotGetProtectedConfigIfSuperTokensSaaSSecretIsSet/0,PROTECTED_CORE_CONFIG_VALUES,4
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\SuperTokensSaaSSecretTest.java,io.supertokens.test.SuperTokensSaaSSecretTest,testThatTenantCannotGetProtectedConfigIfSuperTokensSaaSSecretIsSet/0,PROTECTED_CORE_CONFIG,4
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\ResourceDistributor.java,io.supertokens.ResourceDistributor,clearAllResourcesWithResourceKey/1[java.lang.String],resources,2
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\ResourceDistributor.java,io.supertokens.ResourceDistributor,"removeResource/2[io.supertokens.TenantIdentifier,java.lang.String]",resources,2
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\ResourceDistributor.java,io.supertokens.ResourceDistributor,getResource/1[java.lang.String],resources,1
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\ResourceDistributor.java,io.supertokens.ResourceDistributor,"setResource/3[io.supertokens.TenantIdentifier,java.lang.String,io.supertokens.ResourceDistributor.SingletonResource]",resources,2
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\ResourceDistributor.java,io.supertokens.ResourceDistributor,ResourceDistributor/1[io.supertokens.Main],main,3
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\ResourceDistributor.java,io.supertokens.ResourceDistributor,getAllResourcesWithResourceKey/1[java.lang.String],resources,1
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\ResourceDistributor.java,io.supertokens.ResourceDistributor,"getResource/2[io.supertokens.TenantIdentifier,java.lang.String]",resources,4
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\ResourceDistributor.java,io.supertokens.ResourceDistributor,"getResource/2[io.supertokens.TenantIdentifier,java.lang.String]",main,1
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\httpRequest\HttpResponseException.java,io.supertokens.httpRequest.HttpResponseException,"HttpResponseException/2[int,java.lang.String]",statusCode,4
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\webserver\WebServerLogging.java,io.supertokens.webserver.WebServerLogging,WebServerLogging/1[io.supertokens.Main],main,3
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\webserver\WebServerLogging.java,io.supertokens.webserver.WebServerLogging,publish/1[java.util.logging.LogRecord],main,2
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\passwordless\PasswordlessLinkCodeHash.java,io.supertokens.passwordless.PasswordlessLinkCodeHash,PasswordlessLinkCodeHash/1[byte[]],encodedValue,1
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\passwordless\PasswordlessLinkCodeHash.java,io.supertokens.passwordless.PasswordlessLinkCodeHash,encode/0,encodedValue,1
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\session\jwt\JWT.java,io.supertokens.session.jwt.JWT$JWTPreParseInfo,"JWTPreParseInfo/3[java.lang.String[],io.supertokens.session.accessToken.AccessToken.VERSION,java.lang.String]",payload,1
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\session\jwt\JWT.java,io.supertokens.session.jwt.JWT$JWTPreParseInfo,"JWTPreParseInfo/3[java.lang.String[],io.supertokens.session.accessToken.AccessToken.VERSION,java.lang.String]",signature,1
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\session\jwt\JWT.java,io.supertokens.session.jwt.JWT$JWTPreParseInfo,"JWTPreParseInfo/3[java.lang.String[],io.supertokens.session.accessToken.AccessToken.VERSION,java.lang.String]",kid,3
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\session\jwt\JWT.java,io.supertokens.session.jwt.JWT$JWTPreParseInfo,"JWTPreParseInfo/3[java.lang.String[],io.supertokens.session.accessToken.AccessToken.VERSION,java.lang.String]",header,1
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\session\jwt\JWT.java,io.supertokens.session.jwt.JWT$JWTPreParseInfo,"JWTPreParseInfo/3[java.lang.String[],io.supertokens.session.accessToken.AccessToken.VERSION,java.lang.String]",version,3
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\accountlinking\MultitenantTest.java,io.supertokens.test.accountlinking.MultitenantTest$CreateThirdPartyUser,execute/1[io.supertokens.Main],thirdPartyId,1
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\accountlinking\MultitenantTest.java,io.supertokens.test.accountlinking.MultitenantTest$CreateThirdPartyUser,execute/1[io.supertokens.Main],thirdPartyUserId,1
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\accountlinking\MultitenantTest.java,io.supertokens.test.accountlinking.MultitenantTest$CreateThirdPartyUser,execute/1[io.supertokens.Main],email,1
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\accountlinking\MultitenantTest.java,io.supertokens.test.accountlinking.MultitenantTest$CreateThirdPartyUser,execute/1[io.supertokens.Main],tenantIdentifier,2
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\accountlinking\MultitenantTest.java,io.supertokens.test.accountlinking.MultitenantTest$CreateThirdPartyUser,"CreateThirdPartyUser/4[io.supertokens.test.accountlinking.TenantIdentifier,java.lang.String,java.lang.String,java.lang.String]",thirdPartyId,3
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\accountlinking\MultitenantTest.java,io.supertokens.test.accountlinking.MultitenantTest$CreateThirdPartyUser,"CreateThirdPartyUser/4[io.supertokens.test.accountlinking.TenantIdentifier,java.lang.String,java.lang.String,java.lang.String]",thirdPartyUserId,3
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\accountlinking\MultitenantTest.java,io.supertokens.test.accountlinking.MultitenantTest$CreateThirdPartyUser,"CreateThirdPartyUser/4[io.supertokens.test.accountlinking.TenantIdentifier,java.lang.String,java.lang.String,java.lang.String]",email,3
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\accountlinking\MultitenantTest.java,io.supertokens.test.accountlinking.MultitenantTest$CreateThirdPartyUser,"CreateThirdPartyUser/4[io.supertokens.test.accountlinking.TenantIdentifier,java.lang.String,java.lang.String,java.lang.String]",tenantIdentifier,3
C:\User\pavan\Projects\supertokens-core\ee\src\test\java\io\supertokens\ee\test\Retry.java,io.supertokens.ee.test.Retry,Retry/1[int],retryCount,3
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\accountlinking\MultitenantTest.java,io.supertokens.test.accountlinking.MultitenantTest,testUserAreNotAutomaticallySharedBetweenTenantsOfLinkedAccountsForTP/0,t1,6
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\accountlinking\MultitenantTest.java,io.supertokens.test.accountlinking.MultitenantTest,testUserAreNotAutomaticallySharedBetweenTenantsOfLinkedAccountsForTP/0,t2,4
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\accountlinking\MultitenantTest.java,io.supertokens.test.accountlinking.MultitenantTest,testTenantDeletionWithAccountLinkingWithUserRoles/0,t1,4
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\accountlinking\MultitenantTest.java,io.supertokens.test.accountlinking.MultitenantTest,testTenantDeletionWithAccountLinkingWithUserRoles/0,t2,12
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\accountlinking\MultitenantTest.java,io.supertokens.test.accountlinking.MultitenantTest,testTenantDeletionWithAccountLinking/0,t1,4
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\accountlinking\MultitenantTest.java,io.supertokens.test.accountlinking.MultitenantTest,testTenantDeletionWithAccountLinking/0,t2,7
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\accountlinking\MultitenantTest.java,io.supertokens.test.accountlinking.MultitenantTest,testUserAreNotAutomaticallySharedBetweenTenantsOfLinkedAccountsForPless/0,t1,7
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\accountlinking\MultitenantTest.java,io.supertokens.test.accountlinking.MultitenantTest,testUserAreNotAutomaticallySharedBetweenTenantsOfLinkedAccountsForPless/0,t2,5
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\accountlinking\MultitenantTest.java,io.supertokens.test.accountlinking.MultitenantTest,testVariousCases/0,t4,1
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\accountlinking\MultitenantTest.java,io.supertokens.test.accountlinking.MultitenantTest,testVariousCases/0,t1,205
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\accountlinking\MultitenantTest.java,io.supertokens.test.accountlinking.MultitenantTest,testVariousCases/0,t2,71
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\accountlinking\MultitenantTest.java,io.supertokens.test.accountlinking.MultitenantTest,testVariousCases/0,t3,30
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\authRecipe\exception\AccountInfoAlreadyAssociatedWithAnotherPrimaryUserIdException.java,io.supertokens.authRecipe.exception.AccountInfoAlreadyAssociatedWithAnotherPrimaryUserIdException,"AccountInfoAlreadyAssociatedWithAnotherPrimaryUserIdException/2[java.lang.String,java.lang.String]",primaryUserId,3
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\accountlinking\SessionTests.java,io.supertokens.test.accountlinking.SessionTests,testCreateSessionUsesPrimaryUserIdEvenWhenTheUserIsNotInThatTenant/0,t1,5
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\accountlinking\SessionTests.java,io.supertokens.test.accountlinking.SessionTests,testCreateSessionUsesPrimaryUserIdEvenWhenTheUserIsNotInThatTenant/0,t2,2
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\accountlinking\SessionTests.java,io.supertokens.test.accountlinking.SessionTests,testSessionBehaviourWhenUserBelongsTo2TenantsAndThenLinkedToSomeOtherUser3/0,t1,6
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\accountlinking\SessionTests.java,io.supertokens.test.accountlinking.SessionTests,testSessionBehaviourWhenUserBelongsTo2TenantsAndThenLinkedToSomeOtherUser3/0,t2,3
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\accountlinking\SessionTests.java,io.supertokens.test.accountlinking.SessionTests,testSessionBehaviourWhenUserBelongsTo2TenantsAndThenLinkedToSomeOtherUser1/0,t1,5
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\accountlinking\SessionTests.java,io.supertokens.test.accountlinking.SessionTests,testSessionBehaviourWhenUserBelongsTo2TenantsAndThenLinkedToSomeOtherUser1/0,t2,4
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\accountlinking\SessionTests.java,io.supertokens.test.accountlinking.SessionTests,createTenants/1[io.supertokens.Main],t4,1
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\accountlinking\SessionTests.java,io.supertokens.test.accountlinking.SessionTests,createTenants/1[io.supertokens.Main],t1,1
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\accountlinking\SessionTests.java,io.supertokens.test.accountlinking.SessionTests,createTenants/1[io.supertokens.Main],t2,1
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\accountlinking\SessionTests.java,io.supertokens.test.accountlinking.SessionTests,createTenants/1[io.supertokens.Main],t3,1
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\accountlinking\SessionTests.java,io.supertokens.test.accountlinking.SessionTests,testSessionBehaviourWhenUserBelongsTo2TenantsAndThenLinkedToSomeOtherUser2/0,t1,5
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\accountlinking\SessionTests.java,io.supertokens.test.accountlinking.SessionTests,testSessionBehaviourWhenUserBelongsTo2TenantsAndThenLinkedToSomeOtherUser2/0,t2,3
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\output\CustomLayout.java,io.supertokens.output.CustomLayout,doLayout/1[io.supertokens.output.ILoggingEvent],processID,1
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\output\CustomLayout.java,io.supertokens.output.CustomLayout,doLayout/1[io.supertokens.output.ILoggingEvent],coreVersion,1
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\output\CustomLayout.java,io.supertokens.output.CustomLayout,"CustomLayout/2[java.lang.String,java.lang.String]",processID,3
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\output\CustomLayout.java,io.supertokens.output.CustomLayout,"CustomLayout/2[java.lang.String,java.lang.String]",coreVersion,3
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\inmemorydb\queries\TOTPQueries.java,io.supertokens.inmemorydb.queries.TOTPQueries$TOTPUsedCodeRowMapper,getInstance/0,INSTANCE,1
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\passwordless\PasswordlessLinkCodeSalt.java,io.supertokens.passwordless.PasswordlessLinkCodeSalt,encode/0,bytes,1
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\passwordless\PasswordlessLinkCodeSalt.java,io.supertokens.passwordless.PasswordlessLinkCodeSalt,PasswordlessLinkCodeSalt/1[byte[]],bytes,3
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\config\CoreConfigTestContent.java,io.supertokens.config.CoreConfigTestContent,getValue/1[java.lang.String],keyValue,1
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\config\CoreConfigTestContent.java,io.supertokens.config.CoreConfigTestContent,getInstance/1[io.supertokens.Main],RESOURCE_ID,2
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\config\CoreConfigTestContent.java,io.supertokens.config.CoreConfigTestContent,"setKeyValue/2[java.lang.String,java.lang.Object]",keyValue,1
C:\User\pavan\Projects\supertokens-core\src\main\java\io\supertokens\config\CoreConfigTestContent.java,io.supertokens.config.CoreConfigTestContent,loadBaseCoreConfigTestContent/1[io.supertokens.Main],RESOURCE_ID,1
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\emailpassword\api\MultitenantAPITest.java,io.supertokens.test.emailpassword.api.MultitenantAPITest,testUpdateEmailAndPasswordWorksCorrectlyAcrossTenants/0,process,1
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\emailpassword\api\MultitenantAPITest.java,io.supertokens.test.emailpassword.api.MultitenantAPITest,testUpdateEmailAndPasswordWorksCorrectlyAcrossTenants/0,t1,3
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\emailpassword\api\MultitenantAPITest.java,io.supertokens.test.emailpassword.api.MultitenantAPITest,testUpdateEmailAndPasswordWorksCorrectlyAcrossTenants/0,t2,2
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\emailpassword\api\MultitenantAPITest.java,io.supertokens.test.emailpassword.api.MultitenantAPITest,testUpdateEmailAndPasswordWorksCorrectlyAcrossTenants/0,t3,2
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\emailpassword\api\MultitenantAPITest.java,io.supertokens.test.emailpassword.api.MultitenantAPITest,"successfulSignIn/3[io.supertokens.test.emailpassword.api.TenantIdentifier,java.lang.String,java.lang.String]",process,1
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\emailpassword\api\MultitenantAPITest.java,io.supertokens.test.emailpassword.api.MultitenantAPITest,testSameEmailWithDifferentPasswordsOnDifferentTenantsWorksCorrectly/0,process,1
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\emailpassword\api\MultitenantAPITest.java,io.supertokens.test.emailpassword.api.MultitenantAPITest,testSameEmailWithDifferentPasswordsOnDifferentTenantsWorksCorrectly/0,t1,2
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\emailpassword\api\MultitenantAPITest.java,io.supertokens.test.emailpassword.api.MultitenantAPITest,testSameEmailWithDifferentPasswordsOnDifferentTenantsWorksCorrectly/0,t2,2
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\emailpassword\api\MultitenantAPITest.java,io.supertokens.test.emailpassword.api.MultitenantAPITest,testSameEmailWithDifferentPasswordsOnDifferentTenantsWorksCorrectly/0,t3,2
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\emailpassword\api\MultitenantAPITest.java,io.supertokens.test.emailpassword.api.MultitenantAPITest,"generatePasswordResetToken/2[io.supertokens.test.emailpassword.api.TenantIdentifier,java.lang.String]",process,1
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\emailpassword\api\MultitenantAPITest.java,io.supertokens.test.emailpassword.api.MultitenantAPITest,afterEach/0,process,2
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\emailpassword\api\MultitenantAPITest.java,io.supertokens.test.emailpassword.api.MultitenantAPITest,testUpdateEmailWorksCorrectlyAcrossTenants/0,process,1
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\emailpassword\api\MultitenantAPITest.java,io.supertokens.test.emailpassword.api.MultitenantAPITest,testUpdateEmailWorksCorrectlyAcrossTenants/0,t1,3
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\emailpassword\api\MultitenantAPITest.java,io.supertokens.test.emailpassword.api.MultitenantAPITest,testUpdateEmailWorksCorrectlyAcrossTenants/0,t2,2
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\emailpassword\api\MultitenantAPITest.java,io.supertokens.test.emailpassword.api.MultitenantAPITest,testUpdateEmailWorksCorrectlyAcrossTenants/0,t3,2
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\emailpassword\api\MultitenantAPITest.java,io.supertokens.test.emailpassword.api.MultitenantAPITest,testImportUsersWorksCorrectlyAcrossTenants/0,process,2
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\emailpassword\api\MultitenantAPITest.java,io.supertokens.test.emailpassword.api.MultitenantAPITest,testImportUsersWorksCorrectlyAcrossTenants/0,t1,1
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\emailpassword\api\MultitenantAPITest.java,io.supertokens.test.emailpassword.api.MultitenantAPITest,testImportUsersWorksCorrectlyAcrossTenants/0,t2,3
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\emailpassword\api\MultitenantAPITest.java,io.supertokens.test.emailpassword.api.MultitenantAPITest,testImportUsersWorksCorrectlyAcrossTenants/0,t3,1
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\emailpassword\api\MultitenantAPITest.java,io.supertokens.test.emailpassword.api.MultitenantAPITest,"updateEmail/3[io.supertokens.test.emailpassword.api.TenantIdentifier,java.lang.String,java.lang.String]",process,1
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\emailpassword\api\MultitenantAPITest.java,io.supertokens.test.emailpassword.api.MultitenantAPITest,beforeEach/0,process,4
C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\emailpassword\api\MultitenantAPITest.java,io.supertokens.test.emailpassword.api.MultitenantAPITest,"getUserUsingId/2[io.supertokens.test.emailpassword.api.TenantIdentifier,java.lang.String]",process,1
